"ID_на_сайте","Наименование","Ссылка","Промо_цена","Регулярная_цена","Бренд"
19790529,"Сковорода «Нева Металл Посуда» литая Mint, 26 см",https://www.auchan.ru/product/skovoroda-26sm-litaya-mint,159900,231998,Нева Металл Посуда
19790570,"Сковорода «Нева Металл Посуда» литая Mint, 28 см",https://www.auchan.ru/product/skovoroda-28sm-litaya-mint,169900,246998,Нева Металл Посуда
19790558,"Сковорода «Нева Металл Посуда» литая Violet, 20 см",https://www.auchan.ru/product/skovoroda-20sm-litaya-violet,129900,186999,Нева Металл Посуда
19790571,"Сковорода «Нева Металл Посуда» литая Violet, 24 см",https://www.auchan.ru/product/skovoroda-24sm-litaya-violet,149900,215998,Нева Металл Посуда
19790554,"Сковорода «Нева Металл Посуда» литая Violet, 28 см",https://www.auchan.ru/product/skovoroda-28sm-litaya-violet,169900,246998,Нева Металл Посуда
18507810,"Сковорода «Нева Металл Посуда» литая Сибирь, 20 см",https://www.auchan.ru/product/skovoroda-blinnaya-24-sibir,189000,267499,Нева Металл Посуда
18507811,"Сковорода «Нева Металл Посуда» литая Сибирь, 24 см",https://www.auchan.ru/product/skovoroda-litaya-20-sibir,199000,258798,Нева Металл Посуда
18507850,"Сковорода «Нева Металл Посуда» литая Сибирь, 26 см",https://www.auchan.ru/product/skovoroda-litaya-24-sibir,232900,282799,Нева Металл Посуда
18507852,"Сковорода «Нева Металл Посуда» литая Сибирь, 28 см",https://www.auchan.ru/product/skovoroda-litaya-26-sibir,239000,303899,Нева Металл Посуда
19288876,"Сковорода «Нева Металл Посуда» литая индукция, 22 см",https://www.auchan.ru/product/skovoroda-22-litaya-indukciya-2,,246998,Нева Металл Посуда
16394931,"Сковорода «Нева Металл Посуда» литая с крышкой, 22 см",https://www.auchan.ru/product/skovoroda-litaya-22-s-kryshkoy,,184199,Нева Металл Посуда
18827551,"Сковорода «Нева Металл Посуда» литая серый гранит, 22 см",https://www.auchan.ru/product/skovoroda-litaya-22-seryygranit,,179099,Нева Металл Посуда
18827554,"Сковорода «Нева Металл Посуда» литая серый гранит, 24 см",https://www.auchan.ru/product/skovoroda-litaya-24-seryygranit,,188899,Нева Металл Посуда
18827557,"Сковорода «Нева Металл Посуда» литая серый гранит, 26 см",https://www.auchan.ru/product/skovoroda-litaya-26-seryygranit,,200699,Нева Металл Посуда
16049117,"Сковорода «Нева Металл Посуда» литая, 24 см",https://www.auchan.ru/product/skovoroda-litaya-24-s-r,,233798,Нева Металл Посуда
16049114,"Сковорода «Нева Металл Посуда» литая, 26 см",https://www.auchan.ru/product/skovoroda-litaya-26sm-s-r,149995,252598,Нева Металл Посуда
16049112,"Сковорода «Нева Металл Посуда» литая, 28 см",https://www.auchan.ru/product/skovoroda-litaya-28sm-s-r,,272099,Нева Металл Посуда
17271983,"Сковорода «Нева металл посуда» литая Cherry, 26 см",https://www.auchan.ru/product/skovoroda-litaya-26-cherry-ind,199995,327399,Нева металл посуда
17271984,"Сковорода «Нева металл посуда» литая Violet, 26 см",https://www.auchan.ru/product/skovoroda-litaya-26-violet-ind,199995,327399,Нева металл посуда
1623279,"Сковорода «Традиция» Гранит с антипригарным покрытием, 28 см",https://www.auchan.ru/product/skovoroda-tradiciya-granit-s-antiprigarnym-pokrytiem-28-sm,,177499,Традиция
1701951,"Сковорода «Традиция» Гранит, 22 см",https://www.auchan.ru/product/skovoroda-granit-20-sm,,128999,Традиция
1701959,"Сковорода «Традиция» Гранит, 24 см",https://www.auchan.ru/product/skovoroda-granit-24-sm,,146599,Традиция
1623277,"Сковорода «Традиция» Гранит, 26 см",https://www.auchan.ru/product/skovoroda-granit-26-sm,,163299,Традиция
4685422,"Сковорода «Традиция» Престиж литая для индукционных плит, 26 см",https://www.auchan.ru/product/skovoroda_apr_26sm_semnruch,,266899,Традиция
4685424,"Сковорода «Традиция» Престиж литая для индукционных плит, 28 см",https://www.auchan.ru/product/skovoroda_apr_28sm_semnruch,,285099,Традиция
17418734,"Сковорода «Традиция» с антипригарным покрытием Гранит, 20 см",https://www.auchan.ru/product/skovoroda-a-pr-20sm-granit,,147699,Традиция
17418739,"Сковорода «Традиция» с антипригарным покрытием Гранит, 22 см",https://www.auchan.ru/product/skovoroda-a-pr-22sm-granit,,159399,Традиция
17418736,"Сковорода «Традиция» с антипригарным покрытием Гранит, 26 см",https://www.auchan.ru/product/skovoroda-a-pr-26sm-granit,,185199,Традиция
17418737,"Сковорода «Традиция» с антипригарным покрытием Гранит, 28 см",https://www.auchan.ru/product/skovoroda-a-pr-28sm-granit,,200399,Традиция
19653702,"Сковорода алюминиевая «Катюша» Жемчуг, 20 см",https://www.auchan.ru/product/skovorod-zhemchug-20sm-katyusha,,166999,Катюша
19653703,"Сковорода алюминиевая «Катюша» Жемчуг, 22 см",https://www.auchan.ru/product/skovorod-zhemchug-22sm-katyusha,,196499,Катюша
19653705,"Сковорода алюминиевая «Катюша» Жемчуг, 26 см",https://www.auchan.ru/product/skovorod-zhemchug-26sm-katyusha,,227098,Катюша
14916528,"Сковорода блинная Actuel для индукционных плит, 24 см",https://www.auchan.ru/product/mdd-skovoroda-lit-blin-ind-d24,,168699,Actuel
1702850,"Сковорода блинная Actuel с антипригарным покрытием, 24 см",https://www.auchan.ru/product/skovoroda-dlya-blinov-actuel-s-antiprigarnym-pokrytiem-24-sm,,124299,Actuel
20029928,"Сковорода блинная Bergner, 26 см",https://www.auchan.ru/product/skovoroda-blinnaya-26-sm,249000,299999,Bergner
18906226,"Сковорода блинная Hitt Gusto, 22 см",https://www.auchan.ru/product/skovoroda-blinnaya-22-sm-a-p,,174699,Hitt
19207195,"Сковорода блинная Polaris PRO collection, 24 см",https://www.auchan.ru/product/skovoroda-blinnaya-pro-collection-2,,305899,Polaris
1759700,"Сковорода блинная Rondell для индукционных плит, 22 см",https://www.auchan.ru/product/skovoroda-dlya-blinov-rondell-dlya-indukcionnyh-plit-22-sm,,137396,Rondell
18827694,"Сковорода блинная inhouse Fjord, 22 см",https://www.auchan.ru/product/skovoroda-22-fjord-ind-blin,,98399,inhouse
18507853,"Сковорода блинная «Нева Металл Посуда» Сибирь, 24 см",https://www.auchan.ru/product/skovoroda-litaya-28-sibir,262900,328699,Нева Металл Посуда
1702129,"Сковорода блинная «Нева Металл Посуда» литая, 24 см",https://www.auchan.ru/product/skovoroda-dlya-blinov-neva-metall-posuda-litaya-24-sm,,152199,Нева Металл Посуда
20128661,"Сковорода глубокая Hitt Baltic  из алюминия, 28 см",https://www.auchan.ru/product/skovoroda-glubokaya-s-a-p-28sm-ind,,190851,Hitt
20128659,"Сковорода глубокая Hitt Baltic из алюминия, 24 см",https://www.auchan.ru/product/skovoroda-glubokaya-s-a-p-24sm-ind,,151767,Hitt
20128660,"Сковорода глубокая Hitt Baltic из алюминия, 26 см",https://www.auchan.ru/product/skovoroda-glubokaya-s-a-p-26sm-ind,,170062,Hitt
18397157,"Сковорода глубокая Moulin Villa Сириус из литого алюминия, 28 см",https://www.auchan.ru/product/skovoroda28sm-indukc-lit-al,,223798,Moulin Villa
19897168,"Сковорода гриль Polaris Eco collection-28G Фиолетовый, 28 см",https://www.auchan.ru/product/skovoroda-gril-fiol-28sm-polaris,359900,479999,Polaris
20142601,"Сковорода гриль Rondell Stripes, 28 см",https://www.auchan.ru/product/sk-gril-28sm-stripes-indukciya,,378600,Rondell
17128866,"Сковорода для блинов Tefal Natural Cook, 22 см",https://www.auchan.ru/product/ckovoroda-blin-22-natural-cook,99995,179699,Tefal
17128862,"Сковорода для блинов Tefal Ultra+, 25 см",https://www.auchan.ru/product/skovoroda-dlya-blinov-25-ultra,199995,325499,Tefal
17603606,"Сковорода литая «Нева Металл Посуда» Eco Way, 20 см",https://www.auchan.ru/product/skovoroda-litaya-20-eco-way-ind,,226398,Нева Металл Посуда
17603607,"Сковорода литая «Нева Металл Посуда» Eco Way, 22 см",https://www.auchan.ru/product/skovoroda-litaya-22-eco-way-ind,,246998,Нева Металл Посуда
17603608,"Сковорода литая «Нева Металл Посуда» Eco Way, 24 см",https://www.auchan.ru/product/skovoroda-litaya-24-eco-way-ind,,267199,Нева Металл Посуда
17603609,"Сковорода литая «Нева Металл Посуда» Eco Way, 26 см",https://www.auchan.ru/product/skovoroda-litaya-26-eco-way-ind,,291699,Нева Металл Посуда
17603610,"Сковорода литая «Нева Металл Посуда» Eco Way, 28 см",https://www.auchan.ru/product/skovoroda-litaya-28-eco-way-ind,,323599,Нева Металл Посуда
1759554,"Сковорода-Вок «Каждый день», 28 см",https://www.auchan.ru/product/skovoroda-vok-kazhdyy-den-28-sm,,64999,Каждый день
17013376,"Сковорода-вок Proffi Kitchen Cast Iron, 28 см",https://www.auchan.ru/product/skovoroda-chugun-cast-iron-28sm-1,,218098,Proffi
19364583,"Сковорода-вок «Нева Металл Посуда» литая Eco Way, 28 см",https://www.auchan.ru/product/skov-vok-litaya-28-eco-way-ind,,324699,Нева Металл Посуда
17955870,"Сковорода-гриль Actuel литая для индукционных плит, d 26 см",https://www.auchan.ru/product/act-skov-gril-litaya-indd26,,187899,Actuel
17531858,"Сковорода-оладница Hitt Crepe со съемной ручкой, d 26 см",https://www.auchan.ru/product/skovoroda-oladnica-26sm-a-p,49995,113699,Hitt
14489983,"Сковородка Guffman Lumia кованая, 26 см",https://www.auchan.ru/product/skovoroda-kovanaya-lumia-26-sm,199995,276199,Guffman
15096000,"Сковородка «Катюша» Марта, 18 см",https://www.auchan.ru/product/skovorod-marta-18sm-nerzh,,192199,Катюша
15096001,"Сковородка «Катюша» Марта, 22 см",https://www.auchan.ru/product/skovorod-marta-22sm-nerzh,,262799,Катюша
15096002,"Сковородка «Катюша» Марта, 24 см",https://www.auchan.ru/product/skovorod-marta-24sm-nerzh,,290299,Катюша
15096010,"Сковородка «Катюша» Модерн черная, 20 см",https://www.auchan.ru/product/skovor-modern-20sm-cher-katyush,,209198,Катюша
15096011,"Сковородка «Катюша» Модерн черная, 22 см",https://www.auchan.ru/product/skovor-modern-22sm-cher-katyush,,226598,Катюша
15096012,"Сковородка «Катюша» Модерн черная, 24 см",https://www.auchan.ru/product/skovor-modern-24sm-cher-katyush,,244098,Катюша
15096013,"Сковородка «Катюша» Модерн черная, 26 см",https://www.auchan.ru/product/skovor-modern-26sm-chern-katyush,,285899,Катюша
15096014,"Сковородка «Катюша» Модерн черная, 28 см",https://www.auchan.ru/product/skovor-modern-28sm-cher-katyush,,306799,Катюша
15096009,"Сковородка «Катюша» Уют бежевая, 26 см",https://www.auchan.ru/product/skovor-uyut-26sm-mr-bezh-katyusha,,163099,Катюша
14490025,"Сковородка «Нева Металл», 26 см",https://www.auchan.ru/product/skovoroda-26sm-leningradskaya,99995,222998,Нева Металл Посуда
20029932,"Сотейник Bergner Ion plus, 28 см",https://www.auchan.ru/product/soteyn-ion-plus-28sm,399000,509999,Bergner
1760220,"Сотейник Scovo Consul с антипригарным покрытием, 20 см",https://www.auchan.ru/product/soteynik-scovo-consul-s-antiprigarnym-pokrytiem-20-sm,,65699,SCOVO
1760162,"Сотейник «Каждый день», 24 см",https://www.auchan.ru/product/soteynik-kazhdyy-den-24-sm,,36998,Каждый день
1759570,"Сотейник «Каждый день», 26 см",https://www.auchan.ru/product/soteynik-kazhdyy-den-26-sm,,38998,Каждый день
1702057,"Сотейник «Мастерица» с антипригарным покрытием, 24 см",https://www.auchan.ru/product/soteynik-masterica-s-antiprigarnym-pokrytiem-24-sm,,58699,Мастерица
10699382,"Сотейник «Нева Металл Посуда» Литая, 18 см",https://www.auchan.ru/product/skovoroda-18-litaya-soteynik,,169299,Нева Металл Посуда
987741,"Сотейник с крышкой Scovo Consul с антипригарным покрытием, 24 см",https://www.auchan.ru/product/soteynik-s-kryshkoy-scovo-consul-s-antiprigarnym-pokrytiem-24-sm,,81799,SCOVO
1701819,"Сотейник со стеклянной крышкой Scovo Consul, 26 см",https://www.auchan.ru/product/soteynik-so-steklyannoy-kryshkoy-scovo-consul-26-sm,,91299,SCOVO
987728,"Тортница для выпечки Scovo Забава рифленая, 24 см",https://www.auchan.ru/product/tortnica-dlya-vypechki-scovo-zabava-riflenaya-24-sm,,35699,SCOVO
16463519,"Трафарет для выпечки «Мультидом» Следы, 9х18 см",https://www.auchan.ru/product/trafaret-dlya-vypechki-sledy,5995,9199,Мультидом
15095998,"Турка «Катюша» София с пластиковой ручкой, 330 мл",https://www.auchan.ru/product/turka-sofiya-nerzh-0-33l-katyusha,,128599,Катюша
15095999,"Турка «Катюша» София, 330 мл",https://www.auchan.ru/product/turka-nerzh-sofiya-0-33l-pr-ruch,,127799,Катюша
17438331,"Турка «Катюша» эмалированная бежевая, 500 мл",https://www.auchan.ru/product/turka-emal-0-5l-bezh-katyusha,108900,145999,Катюша
1623278,"Турка эмалированная сталь, 0,4 л",https://www.auchan.ru/product/turka-emalirovannaya-stal-0-4-l,,54899,-
1623257,"Турка-кофеварка медная, 0,5 л",https://www.auchan.ru/product/turka-kofevarka-mednaya-0-5-l,,137799,-
19145764,"Форма «Каждый день» для выпечки пирога, Ø 27,9 см",https://www.auchan.ru/product/kd-forma-dlya-vyp-piroga-d-27-9,,12799,Каждый день
19145765,"Форма «Каждый день» для выпечки, Ø 9 см",https://www.auchan.ru/product/kd-forma-dlya-vypechki-d-9-sm,,2399,Каждый день
19778160,"Форма для выкладки «Сималенд» Цветок с прессом, 8х4 см",https://www.auchan.ru/product/forma-cvetok-s-pressom-8h4-sm,20900,23999,Сималенд
18603559,"Форма для выпечки Actuel Гугельхупф, 220х109 мм",https://www.auchan.ru/product/act-forma-gyugelkopf-220h109mm,,39699,Actuel
18603556,"Форма для выпечки Actuel в виде ромашки, 230х45 мм",https://www.auchan.ru/product/act-forma-romashka-230h45-mm,,32699,Actuel
18603554,"Форма для выпечки Actuel в виде сердца, 260х100 мм",https://www.auchan.ru/product/act-forma-serdce-260h100-mm,,33099,Actuel
18603562,"Форма для выпечки Actuel в виде тарталеток, 62х30 мм, 6 шт",https://www.auchan.ru/product/act-formatartaletki-62h30mm6sht,,19399,Actuel
18603552,"Форма для выпечки Actuel для буханки, 230х110х70 мм",https://www.auchan.ru/product/act-forma-buhanka-230h110h70mm,,28699,Actuel
18603557,"Форма для выпечки Actuel для куличей, 178х90 мм",https://www.auchan.ru/product/act-forma-kulich-178h90mm,,29599,Actuel
18603561,"Форма для выпечки Actuel для мини кексов, 300х175х30 мм",https://www.auchan.ru/product/act-forma-mini-keks-z00h175hz0,,30499,Actuel
18603551,"Форма для выпечки Actuel круглая, 260х60 мм",https://www.auchan.ru/product/act-forma-kruglaya-260h60,,30199,Actuel
988328,"Форма для выпечки Actuel круглая, 28х4,5х28 см",https://www.auchan.ru/product/forma-dlya-vypechki-actuel-kruglaya-28h4-5h28-sm,,39599,Actuel
18603553,"Форма для выпечки Actuel мини Саверан, 270х188х30 мм",https://www.auchan.ru/product/act-formaminisavarin270h188h30,,32899,Actuel
18603555,"Форма для выпечки Actuel порционная для кексов, 288х45 мм",https://www.auchan.ru/product/act-formakeks-porcion-288h45mm,,50999,Actuel
18603558,"Форма для выпечки Actuel прямоугольная, 265х197х50 мм",https://www.auchan.ru/product/act-forma-pryamougol-265h197h50,,42499,Actuel
18942364,"Форма для выпечки Agness разъемная антрацит, 20х6,8 см",https://www.auchan.ru/product/forma-d-vyp-razemnaya-20x6-8sm,,74999,Agness
18942366,"Форма для выпечки Agness разъемная антрацит, 24х6,8 см",https://www.auchan.ru/product/forma-d-vyp-razemnaya-24x6-8sm,,90599,Agness
18942370,"Форма для выпечки Agness разъемная коричневая, 24х6,8 см",https://www.auchan.ru/product/forma-d-vyp-razemnaya-24x6-8sm-2,,90599,Agness
7930308,"Форма для выпечки Appetite, 24х7 см",https://www.auchan.ru/product/forma_dlya_vypechki_24sm,,55799,Appetite
7926460,"Форма для выпечки Atmosphere Provence 6 маффинов, 26х16 см",https://www.auchan.ru/product/forma_dvyp_6yach_provence,,30999,Аtmosphere
11978924,"Форма для выпечки Fackelmann разъемная, 18 см",https://www.auchan.ru/product/forma-dlya-vypechki-razemnaya-18,,34999,Fackelmann
19778134,"Форма для выпечки Hitt Poinsettia разъемная, 24х6,8 см",https://www.auchan.ru/product/forma-dlya-vypechki-razem-24x6-8sm,86900,108199,Hitt
19778153,"Форма для выпечки Hitt Poinsettia, 28,2х22,2х5 см",https://www.auchan.ru/product/protiv-s-antiprig-pok-28-2x22-2x5sm,53900,67599,Hitt
19796499,"Форма для выпечки Hitt Poinsettia, 34х25х5 см",https://www.auchan.ru/product/protiven-s-antiprig-pok-34h25h5sm,49900,62199,Hitt
19796375,"Форма для выпечки Hitt Poinsettia, 38,2х30,7х5,8 см",https://www.auchan.ru/product/prot-s-antiprig-pok-38-2x30-7x5-8sm,81900,102799,Hitt
19336621,"Форма для выпечки Moulin Villa BS разъемная, 25 см",https://www.auchan.ru/product/forma-kruglaya-s-razem-zam-bs,,55299,Moulin Villa
11972146,"Форма для выпечки Moulin Villa RB разъемная, 25 см",https://www.auchan.ru/product/forma-raspberry-zamo26x7cm-a-p,,61199,Moulin Villa
11972182,"Форма для выпечки Moulin Villa Raspberry RBWC-024, 24,6х3,9 см",https://www.auchan.ru/product/forma-raspberry-24-6x3-9cm-a-p,24995,41099,Moulin Villa
17472015,"Форма для выпечки Vensal Piquant круглая, 22 см",https://www.auchan.ru/product/2505vs-forma-dlya-vypechki-krugl,,34799,Vensal
17472017,"Форма для выпечки Vensal, 33х23 см",https://www.auchan.ru/product/2512vs-forma-dlya-vypechkivensal,,52599,Vensal
19071507,"Форма для выпечки Vetta силиконовая, 22x9 см",https://www.auchan.ru/product/vetta-forma-silikonovaya-22x9sm,,68999,Vetta
19071508,"Форма для выпечки Vetta силиконовая, 25,5х6 см",https://www.auchan.ru/product/vetta-forma-silikon-25-5h6sm,,36099,Vetta
19071509,"Форма для выпечки Vetta силиконовая, 25х6 см",https://www.auchan.ru/product/vetta-forma-silikon-25h6sm,,55599,Vetta
987721,"Форма для выпечки «Домино», 26 см",https://www.auchan.ru/product/forma-dlya-vypechki-domino-26-sm,,24899,Домино
987722,"Форма для выпечки «Домино», 28 см",https://www.auchan.ru/product/forma-dlya-vypechki-domino-28-sm,,22699,Домино
7930858,Форма для выпечки «Каждый день» силикон малая,https://www.auchan.ru/product/kdforma_dvypech_silikon_malaya,,3697,Каждый день
1760912,"Форма для выпечки «Каждый день» силиконовая, 23,5х11,5х6 см",https://www.auchan.ru/product/forma-dlya-vypechki-kazhdyy-den-silikonovaya-23-5h11-5h6-sm,,32998,Каждый день
1760913,"Форма для выпечки «Каждый день» силиконовая, 26 см",https://www.auchan.ru/product/forma-dlya-vypechki-kazhdyy-den-silikonovaya-26-sm,,36998,Каждый день
987274,"Форма для выпечки «Каждый день», 4,6х27,9 см",https://www.auchan.ru/product/forma-dlya-vypechki-kazhdyy-den-4-6h27-9-sm,5995,11798,Каждый день
14822604,"Форма для выпечки Дед Мороз, 25х17,5х3 см     ",https://www.auchan.ru/product/forma-ded-moroz-25x17-5x3,9995,34199,-
14822602,"Форма для выпечки Елочка, 28х17,5х3,5 см      ",https://www.auchan.ru/product/forma-elochka-28x17-5x3-5,16995,29299,-
14822605,"Форма для выпечки Снеговик, 28х17,5х3,5 см    ",https://www.auchan.ru/product/forma-snegovik-28x17-5x3-5,16995,34099,-
17924035,Форма для выпечки кекса Зайка,https://www.auchan.ru/product/forma-d-keksa-zayka,49995,66899,-
978044,"Форма для выпечки кекса и хлеба Kukina Raffinata, 25x13x6 см",https://www.auchan.ru/product/forma-dlya-vypechki-keksa-i-xleba-kukina-raffinata-25x13x6-sm,,34799,Kukina Raffinata
987720,"Форма для выпечки кекса и хлеба «Домино», 30х11х7 см",https://www.auchan.ru/product/forma-dlya-vypechki-keksa-i-hleba-domino-30h11h7-sm,,24499,Домино
17923913,"Форма для выпечки кексов Зайка, 6 ячеек",https://www.auchan.ru/product/forma-d-keksov-6yach-zayka,29995,45899,-
17923878,"Форма для выпечки кулича «Никис», 17,6х5,8 см",https://www.auchan.ru/product/forma-d-vyp-kulicha-n-58-verh-176,5995,9899,Никис
17923912,"Форма для выпечки кулича «Никис», 20,9х8,2 см",https://www.auchan.ru/product/forma-d-vyp-kulicha-n-82-verh-209,9995,14499,Никис
17924059,"Форма для выпечки торта «Никис» со съемным дном, 27,9х4,6 см",https://www.auchan.ru/product/forma-d-vyp-tort-sem-dno-n-46h279,19995,29099,Никис
17923862,"Форма для выпечки торта «Никис» со съемным дном, 27,9х4,6 см",https://www.auchan.ru/product/forma-d-vyp-tort-sem-dno-n-46h279-1,19995,29599,Никис
17923879,"Форма для выпечки торта «Никис», 27,9х4,6 см",https://www.auchan.ru/product/forma-d-vyp-tort-n-46-verh-279,12994,19699,Никис
14822598,"Форма для выпечки, 12,8х11,8х3 см",https://www.auchan.ru/product/forma-dlya-vypechki-12-8x11-8x3cm,7995,21299,-
14822599,"Форма для выпечки, 12,8х3,5 см",https://www.auchan.ru/product/forma-dlya-vypechki-12-8xh3-5cm,9995,19299,-
16857877,"Форма для выпечки, 12х10,8х2,8 см",https://www.auchan.ru/product/forma-dlya-vypechki-12x10-8xh2-8cm,9995,34399,-
14822600,"Форма для выпечки, 13,7х10х3 см",https://www.auchan.ru/product/forma-dlya-vypechki-13-7x10xh3cm,9995,21299,-
14822597,"Форма для выпечки, 14,3х10х3 см",https://www.auchan.ru/product/forma-dlya-vypechki-14-3x10x3cm,7995,21299,-
1759065,"Форма для запекания Appetite стеклянная 22х4 см, 1,25 л",https://www.auchan.ru/product/forma-dlya-zapekaniya-appetite-steklyannaya-22h4-sm-1-25-l,,29199,Appetite
4683247,"Форма для запекания Appetite стеклянная круглая 26х6 см, 2,1 л",https://www.auchan.ru/product/forma_steklo_krugl_26h621l,,45999,Appetite
7930309,"Форма для запекания Appetite стеклянная круглая, 2 л",https://www.auchan.ru/product/kastryulya_stekl_20l,,64199,Appetite
19778179,"Форма для запекания Hitt Poinsettia овальная 2 л, 30х21 см",https://www.auchan.ru/product/forma-ovalnaya-2-1l-30h21sm-steklo,64900,81099,Hitt
18935245,"Форма для запекания Hitt, 32,3х21,1х5,1 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-hitt-grand-chef,44995,63399,Hitt
19209525,"Форма для запекания Pasabache Borcam 210Х165 мм, 1040 мл",https://www.auchan.ru/product/forma-d-zap-210h165mm-1040ml,29995,39999,Pasabache
19455501,"Форма для запекания Pasabache Borcam Кекс D220 мм, 1,68 л",https://www.auchan.ru/product/posuda-d-svch-forma-d-keksa-d-220mm,44995,59999,Pasabache
19209526,"Форма для запекания Pasabache Borcam прямоугольная, 1120 мл",https://www.auchan.ru/product/forma-d-zap-pryamoug-1120-ml,29995,42999,Pasabache
19209524,"Форма для запекания Pasabache Borcam с крышкой, 1,95 л",https://www.auchan.ru/product/forma-d-zap-krysh-220h256-1-95l,44995,62399,Pasabache
907859,"Форма для запекания Pyrex Irresistible стекло, 27х17 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-pyrex-irresistible-steklo-27h17-sm,,69399,Pyrex
909732,"Форма для запекания Pyrex Irresistible стекло, 39х28 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-pyrex-irresistible-steklo-39h28-sm,,120199,Pyrex
19364584,"Форма для запекания Rondell Loft квадрат, 24х24 см",https://www.auchan.ru/product/forma-kvadrat-24h24sm-loft,,61096,Rondell
19364586,"Форма для запекания Rondell Loft круглая, 24 см",https://www.auchan.ru/product/forma-kruglaya-24sm-loft,,66296,Rondell
19364587,"Форма для запекания Rondell Loft прямоугольная, 39х27 см",https://www.auchan.ru/product/forma-pryamougolnaya-39h27-loft,,122996,Rondell
908860,"Форма для запекания Source Well алюминиевая, 2,5х12,3х12,3 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-source-well-alyuminievaya-2-5h12-3h12-3-sm,,1399,Source Well
903898,"Форма для запекания Source Well алюминиевая, 32,2х25,5х5,1 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-source-well-alyuminievaya-32-2h25-5h5-1-sm,,8999,Source Well
908702,"Форма для запекания Source Well алюминиевая, 32х26х10 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-source-well-alyuminievaya-32h26h10-sm,,18499,Source Well
908338,"Форма для запекания Source Well алюминиевая, 46х35х6,5 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-source-well-alyuminievaya-46h35h6-5-sm,,27899,Source Well
903814,"Форма для запекания Source Well алюминиевая, 5,3х11,3х21,7 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-source-well-alyuminievaya-5-3h11-3h21-7-sm,,2999,Source Well
18827436,"Форма для запекания inhouse Cucina красная, 20,6х13 см",https://www.auchan.ru/product/forma-d-zap-keram-cucina-krasn,,51199,inhouse
18827442,"Форма для запекания inhouse Cucina красная, 35,5х20,5 см",https://www.auchan.ru/product/forma-d-zap-ker-cucina-kras-b,,160199,inhouse
18827426,"Форма для запекания inhouse Cucina черная, 20,6х13 см",https://www.auchan.ru/product/forma-d-zapek-cucina-ker-chern,,60799,inhouse
18827430,"Форма для запекания inhouse Cucina черная, 28х16 см",https://www.auchan.ru/product/forma-d-zapek-keram-cher-cucina,,103499,inhouse
18827433,"Форма для запекания inhouse Cucina черная, 35,5х20,5 см",https://www.auchan.ru/product/forma-d-zapek-ker-cucina-chern,,157899,inhouse
13360620,"Форма для запекания алюминиевая одноразовая кристмас, 185х71мм 1шт",https://www.auchan.ru/product/forma-alyu-d185h71mm-kristmas,1995,6998,-
12623099,"Форма для запекания алюминий 29х4,2см, 1шт",https://www.auchan.ru/product/forma-d-zap-29h4-2sm-alyu-1sht,,5999,-
19521297,"Форма для запекания и сервировки BY Collection круглая керамическая, 30,5х26х5,5 см, 1,6 л",https://www.auchan.ru/product/form-d-z-1-6l-zel-ker-30-5h26h5-5sm,89900,129099,BY Collection
14041004,"Форма для запекания одноразовая алюминевая красная, 150x119 мм",https://www.auchan.ru/product/forma-alyu-150h119mm-kras,3590,4499,-
14041003,"Форма для запекания одноразовая алюминевая красная, 185х71 мм",https://www.auchan.ru/product/forma-alyu-d-185mm-kras,3995,7898,-
14041007,"Форма для запекания одноразовая алюминевая красная, 195х143 мм",https://www.auchan.ru/product/forma-alyu-195h143mm-kras,,7398,-
14041005,"Форма для запекания одноразовая алюминевая красная, 220х113 мм",https://www.auchan.ru/product/forma-alyu-220h113mm-kras,,6698,-
14041002,"Форма для запекания одноразовая алюминевая красная, 222х80 мм",https://www.auchan.ru/product/forma-alyu-d-222mm-kras,9990,12999,-
14041006,"Форма для запекания одноразовая алюминевая красная, 368х272 мм",https://www.auchan.ru/product/forma-alyu-368h272mm-kras,25900,35990,-
19859656,"Форма для запекания одноразовая алюминиевая зеленая, 15х11,9х5,1 см",https://www.auchan.ru/product/form-d-zapek-15h11-9h5-1sm-zelen,3990,5999,-
19859658,"Форма для запекания одноразовая алюминиевая зеленая, 22х11,3х5,7 см",https://www.auchan.ru/product/forma-d-zapek-22h11-3h5-7sm-zelen,5990,7998,-
14041013,"Форма для запекания одноразовая алюминиевая зеленая, 368х272 мм",https://www.auchan.ru/product/forma-alyu-368h272mm-zel,,31399,-
19456784,"Форма для запекания одноразовая алюминиевая, 150х119 мм",https://www.auchan.ru/product/forma-150h119mm,,4399,-
19456785,"Форма для запекания одноразовая алюминиевая, D222 мм",https://www.auchan.ru/product/forma-d-222mm,,12399,-
987494,"Форма для запекания с крышкой Pyrex Cook&Store, 23х15 см",https://www.auchan.ru/product/forma-dlya-zapekaniya-s-kryshkoy-pyrex-cook-store-23h15-sm,,72299,Pyrex
16548767,"Форма для кекса, 23х9 см",https://www.auchan.ru/product/forma-d-keksa-23h9cm,39900,49999,-
